ID,x,y,site,year,mes,value
2,417250,4081750,ASH1,1986,01,10.399999618530273
2,417250,4081750,ASH1,1986,02,8.300000190734863
2,417250,4081750,ASH1,1986,03,11.399999618530273
2,417250,4081750,ASH1,1986,04,10.300000190734863
2,417250,4081750,ASH1,1986,05,20.5
2,417250,4081750,ASH1,1986,06,23.600000381469727
2,417250,4081750,ASH1,1986,07,27.700000762939453
2,417250,4081750,ASH1,1986,08,29
2,417250,4081750,ASH1,1986,09,23.700000762939453
2,417250,4081750,ASH1,1986,10,17.399999618530273
2,417250,4081750,ASH1,1986,11,12.699999809265137
2,417250,4081750,ASH1,1986,12,10.800000190734863
2,417250,4081750,ASH1,1987,01,8.300000190734863
2,417250,4081750,ASH1,1987,02,9.5
2,417250,4081750,ASH1,1987,03,14.600000381469727
2,417250,4081750,ASH1,1987,04,17.299999237060547
2,417250,4081750,ASH1,1987,05,20
2,417250,4081750,ASH1,1987,06,24.299999237060547
2,417250,4081750,ASH1,1987,07,26.5
2,417250,4081750,ASH1,1987,08,28.600000381469727
2,417250,4081750,ASH1,1987,09,25.600000381469727
2,417250,4081750,ASH1,1987,10,16.399999618530273
2,417250,4081750,ASH1,1987,11,11.899999618530273
2,417250,4081750,ASH1,1987,12,10.199999809265137
2,417250,4081750,ASH1,1988,01,9.300000190734863
2,417250,4081750,ASH1,1988,02,9.600000381469727
2,417250,4081750,ASH1,1988,03,14.5
2,417250,4081750,ASH1,1988,04,14.899999618530273
2,417250,4081750,ASH1,1988,05,17.600000381469727
2,417250,4081750,ASH1,1988,06,19.899999618530273
2,417250,4081750,ASH1,1988,07,28.200000762939453
2,417250,4081750,ASH1,1988,08,30.299999237060547
2,417250,4081750,ASH1,1988,09,24.899999618530273
2,417250,4081750,ASH1,1988,10,18.799999237060547
2,417250,4081750,ASH1,1988,11,12.300000190734863
2,417250,4081750,ASH1,1988,12,11.199999809265137
2,417250,4081750,ASH1,1989,01,8.699999809265137
2,417250,4081750,ASH1,1989,02,9.800000190734863
2,417250,4081750,ASH1,1989,03,14.300000190734863
2,417250,4081750,ASH1,1989,04,11.300000190734863
2,417250,4081750,ASH1,1989,05,17.200000762939453
2,417250,4081750,ASH1,1989,06,23.299999237060547
2,417250,4081750,ASH1,1989,07,29.299999237060547
2,417250,4081750,ASH1,1989,08,29.100000381469727
2,417250,4081750,ASH1,1989,09,22.200000762939453
2,417250,4081750,ASH1,1989,10,18
2,417250,4081750,ASH1,1989,11,11.699999809265137
2,417250,4081750,ASH1,1989,12,10.100000381469727
2,417250,4081750,ASH1,1990,01,8.800000190734863
2,417250,4081750,ASH1,1990,02,15.199999809265137
2,417250,4081750,ASH1,1990,03,12.300000190734863
2,417250,4081750,ASH1,1990,04,11.5
2,417250,4081750,ASH1,1990,05,17.5
2,417250,4081750,ASH1,1990,06,23.799999237060547
2,417250,4081750,ASH1,1990,07,27.399999618530273
2,417250,4081750,ASH1,1990,08,27.200000762939453
2,417250,4081750,ASH1,1990,09,24.700000762939453
2,417250,4081750,ASH1,1990,10,15.5
2,417250,4081750,ASH1,1990,11,12
2,417250,4081750,ASH1,1990,12,7.800000190734863
2,417250,4081750,ASH1,1991,01,8.699999809265137
2,417250,4081750,ASH1,1991,02,7.400000095367432
2,417250,4081750,ASH1,1991,03,10.399999618530273
2,417250,4081750,ASH1,1991,04,12
2,417250,4081750,ASH1,1991,05,16.399999618530273
2,417250,4081750,ASH1,1991,06,23.899999618530273
2,417250,4081750,ASH1,1991,07,28.700000762939453
2,417250,4081750,ASH1,1991,08,30.399999618530273
2,417250,4081750,ASH1,1991,09,24
2,417250,4081750,ASH1,1991,10,14.300000190734863
2,417250,4081750,ASH1,1991,11,12.300000190734863
2,417250,4081750,ASH1,1991,12,9.800000190734863
2,417250,4081750,ASH1,1992,01,7.800000190734863
2,417250,4081750,ASH1,1992,02,10.399999618530273
2,417250,4081750,ASH1,1992,03,11.5
2,417250,4081750,ASH1,1992,04,15.5
2,417250,4081750,ASH1,1992,05,18.600000381469727
2,417250,4081750,ASH1,1992,06,17.100000381469727
2,417250,4081750,ASH1,1992,07,25.299999237060547
2,417250,4081750,ASH1,1992,08,28
2,417250,4081750,ASH1,1992,09,23.600000381469727
2,417250,4081750,ASH1,1992,10,14.5
2,417250,4081750,ASH1,1992,11,14.399999618530273
2,417250,4081750,ASH1,1992,12,8.5
2,417250,4081750,ASH1,1993,01,10.300000190734863
2,417250,4081750,ASH1,1993,02,7.400000095367432
2,417250,4081750,ASH1,1993,03,10.899999618530273
2,417250,4081750,ASH1,1993,04,12.899999618530273
2,417250,4081750,ASH1,1993,05,15.399999618530273
2,417250,4081750,ASH1,1993,06,22.200000762939453
2,417250,4081750,ASH1,1993,07,27.5
2,417250,4081750,ASH1,1993,08,27.5
2,417250,4081750,ASH1,1993,09,21.5
2,417250,4081750,ASH1,1993,10,13.199999809265137
2,417250,4081750,ASH1,1993,11,10
2,417250,4081750,ASH1,1993,12,11.199999809265137
2,417250,4081750,ASH1,1994,01,9
2,417250,4081750,ASH1,1994,02,9.800000190734863
2,417250,4081750,ASH1,1994,03,14.699999809265137
2,417250,4081750,ASH1,1994,04,12.899999618530273
2,417250,4081750,ASH1,1994,05,19.600000381469727
2,417250,4081750,ASH1,1994,06,25.299999237060547
2,417250,4081750,ASH1,1994,07,32
2,417250,4081750,ASH1,1994,08,30.899999618530273
2,417250,4081750,ASH1,1994,09,22.299999237060547
2,417250,4081750,ASH1,1994,10,16.399999618530273
2,417250,4081750,ASH1,1994,11,14.600000381469727
2,417250,4081750,ASH1,1994,12,11.199999809265137
2,417250,4081750,ASH1,1995,01,10.300000190734863
2,417250,4081750,ASH1,1995,02,13.399999618530273
2,417250,4081750,ASH1,1995,03,12.300000190734863
2,417250,4081750,ASH1,1995,04,14.699999809265137
2,417250,4081750,ASH1,1995,05,20.700000762939453
2,417250,4081750,ASH1,1995,06,22.200000762939453
2,417250,4081750,ASH1,1995,07,28.299999237060547
2,417250,4081750,ASH1,1995,08,27.5
2,417250,4081750,ASH1,1995,09,21.100000381469727
2,417250,4081750,ASH1,1995,10,19.100000381469727
2,417250,4081750,ASH1,1995,11,14.5
2,417250,4081750,ASH1,1995,12,9.5
2,417250,4081750,ASH1,1996,01,8.199999809265137
2,417250,4081750,ASH1,1996,02,7.199999809265137
2,417250,4081750,ASH1,1996,03,10.600000381469727
2,417250,4081750,ASH1,1996,04,14.800000190734863
2,417250,4081750,ASH1,1996,05,16.200000762939453
2,417250,4081750,ASH1,1996,06,22.700000762939453
2,417250,4081750,ASH1,1996,07,26.799999237060547
2,417250,4081750,ASH1,1996,08,26.200000762939453
2,417250,4081750,ASH1,1996,09,19.299999237060547
2,417250,4081750,ASH1,1996,10,18
2,417250,4081750,ASH1,1996,11,12.699999809265137
2,417250,4081750,ASH1,1996,12,8
2,417250,4081750,ASH1,1997,01,8.199999809265137
2,417250,4081750,ASH1,1997,02,13.699999809265137
2,417250,4081750,ASH1,1997,03,15.899999618530273
2,417250,4081750,ASH1,1997,04,15.300000190734863
2,417250,4081750,ASH1,1997,05,17.399999618530273
2,417250,4081750,ASH1,1997,06,21.600000381469727
2,417250,4081750,ASH1,1997,07,24.399999618530273
2,417250,4081750,ASH1,1997,08,25.799999237060547
2,417250,4081750,ASH1,1997,09,22.5
2,417250,4081750,ASH1,1997,10,18.200000762939453
2,417250,4081750,ASH1,1997,11,11.199999809265137
2,417250,4081750,ASH1,1997,12,9.899999618530273
2,417250,4081750,ASH1,1998,01,9.600000381469727
2,417250,4081750,ASH1,1998,02,11.399999618530273
2,417250,4081750,ASH1,1998,03,15.5
2,417250,4081750,ASH1,1998,04,12.199999809265137
2,417250,4081750,ASH1,1998,05,15.5
2,417250,4081750,ASH1,1998,06,25
2,417250,4081750,ASH1,1998,07,29.899999618530273
2,417250,4081750,ASH1,1998,08,28.600000381469727
2,417250,4081750,ASH1,1998,09,22.799999237060547
2,417250,4081750,ASH1,1998,10,18.100000381469727
2,417250,4081750,ASH1,1998,11,14
2,417250,4081750,ASH1,1998,12,10.800000190734863
2,417250,4081750,ASH1,1999,01,9.800000190734863
2,417250,4081750,ASH1,1999,02,10.100000381469727
2,417250,4081750,ASH1,1999,03,11.600000381469727
2,417250,4081750,ASH1,1999,04,16.5
2,417250,4081750,ASH1,1999,05,21.399999618530273
2,417250,4081750,ASH1,1999,06,25.600000381469727
2,417250,4081750,ASH1,1999,07,30
2,417250,4081750,ASH1,1999,08,30.399999618530273
2,417250,4081750,ASH1,1999,09,22.899999618530273
2,417250,4081750,ASH1,1999,10,17.100000381469727
2,417250,4081750,ASH1,1999,11,10.800000190734863
2,417250,4081750,ASH1,1999,12,9.300000190734863
2,417250,4081750,ASH1,2000,01,8.5
2,417250,4081750,ASH1,2000,02,15.300000190734863
2,417250,4081750,ASH1,2000,03,13.800000190734863
2,417250,4081750,ASH1,2000,04,11.300000190734863
2,417250,4081750,ASH1,2000,05,18.399999618530273
2,417250,4081750,ASH1,2000,06,25.5
2,417250,4081750,ASH1,2000,07,29.399999618530273
2,417250,4081750,ASH1,2000,08,29.299999237060547
2,417250,4081750,ASH1,2000,09,24.200000762939453
2,417250,4081750,ASH1,2000,10,15.899999618530273
2,417250,4081750,ASH1,2000,11,10.899999618530273
2,417250,4081750,ASH1,2000,12,10.5
2,417250,4081750,ASH1,2001,01,8.899999618530273
2,417250,4081750,ASH1,2001,02,10.600000381469727
2,417250,4081750,ASH1,2001,03,14.699999809265137
2,417250,4081750,ASH1,2001,04,16.799999237060547
2,417250,4081750,ASH1,2001,05,17.299999237060547
2,417250,4081750,ASH1,2001,06,27.700000762939453
2,417250,4081750,ASH1,2001,07,29
2,417250,4081750,ASH1,2001,08,29.700000762939453
2,417250,4081750,ASH1,2001,09,22.399999618530273
2,417250,4081750,ASH1,2001,10,19
2,417250,4081750,ASH1,2001,11,10.300000190734863
2,417250,4081750,ASH1,2001,12,9.600000381469727
2,417250,4081750,ASH1,2002,01,10.699999809265137
2,417250,4081750,ASH1,2002,02,14.300000190734863
2,417250,4081750,ASH1,2002,03,12.399999618530273
2,417250,4081750,ASH1,2002,04,13.899999618530273
2,417250,4081750,ASH1,2002,05,18
2,417250,4081750,ASH1,2002,06,26.200000762939453
2,417250,4081750,ASH1,2002,07,27.899999618530273
2,417250,4081750,ASH1,2002,08,27.100000381469727
2,417250,4081750,ASH1,2002,09,22.5
2,417250,4081750,ASH1,2002,10,18.100000381469727
2,417250,4081750,ASH1,2002,11,12.600000381469727
2,417250,4081750,ASH1,2002,12,10.5
2,417250,4081750,ASH1,2003,01,7.599999904632568
2,417250,4081750,ASH1,2003,02,7.699999809265137
2,417250,4081750,ASH1,2003,03,12.300000190734863
2,417250,4081750,ASH1,2003,04,13.800000190734863
2,417250,4081750,ASH1,2003,05,19.700000762939453
2,417250,4081750,ASH1,2003,06,27.700000762939453
2,417250,4081750,ASH1,2003,07,30.899999618530273
2,417250,4081750,ASH1,2003,08,29.299999237060547
2,417250,4081750,ASH1,2003,09,23.100000381469727
2,417250,4081750,ASH1,2003,10,14.699999809265137
2,417250,4081750,ASH1,2003,11,11.5
2,417250,4081750,ASH1,2003,12,9.5
2,417250,4081750,ASH1,2004,01,11.399999618530273
2,417250,4081750,ASH1,2004,02,10
2,417250,4081750,ASH1,2004,03,10.600000381469727
2,417250,4081750,ASH1,2004,04,12.600000381469727
2,417250,4081750,ASH1,2004,05,13.300000190734863
2,417250,4081750,ASH1,2004,06,24
2,417250,4081750,ASH1,2004,07,27.100000381469727
2,417250,4081750,ASH1,2004,08,26.600000381469727
2,417250,4081750,ASH1,2004,09,23.5
2,417250,4081750,ASH1,2004,10,17.799999237060547
2,417250,4081750,ASH1,2004,11,12.600000381469727
2,417250,4081750,ASH1,2004,12,8.399999618530273
2,417250,4081750,ASH1,2005,01,10
2,417250,4081750,ASH1,2005,02,7.099999904632568
2,417250,4081750,ASH1,2005,03,11.100000381469727
2,417250,4081750,ASH1,2005,04,14.800000190734863
2,417250,4081750,ASH1,2005,05,20
2,417250,4081750,ASH1,2005,06,24.399999618530273
2,417250,4081750,ASH1,2005,07,26.899999618530273
2,417250,4081750,ASH1,2005,08,26.899999618530273
2,417250,4081750,ASH1,2005,09,21.399999618530273
2,417250,4081750,ASH1,2005,10,17.399999618530273
2,417250,4081750,ASH1,2005,11,10.699999809265137
2,417250,4081750,ASH1,2005,12,8.699999809265137
2,417250,4081750,ASH1,2006,01,6.800000190734863
2,417250,4081750,ASH1,2006,02,7.800000190734863
2,417250,4081750,ASH1,2006,03,12.5
2,417250,4081750,ASH1,2006,04,15.100000381469727
2,417250,4081750,ASH1,2006,05,19.600000381469727
2,417250,4081750,ASH1,2006,06,22.799999237060547
2,417250,4081750,ASH1,2006,07,28.299999237060547
2,417250,4081750,ASH1,2006,08,26.299999237060547
2,417250,4081750,ASH1,2006,09,21.899999618530273
2,417250,4081750,ASH1,2006,10,18.600000381469727
2,417250,4081750,ASH1,2006,11,12.899999618530273
2,417250,4081750,ASH1,2006,12,8
2,417250,4081750,ASH1,2007,01,11.300000190734863
2,417250,4081750,ASH1,2007,02,10.100000381469727
2,417250,4081750,ASH1,2007,03,11.199999809265137
2,417250,4081750,ASH1,2007,04,10.600000381469727
2,417250,4081750,ASH1,2007,05,17.600000381469727
2,417250,4081750,ASH1,2007,06,22.799999237060547
2,417250,4081750,ASH1,2007,07,27.799999237060547
2,417250,4081750,ASH1,2007,08,26.299999237060547
2,417250,4081750,ASH1,2007,09,20.799999237060547
2,417250,4081750,ASH1,2007,10,16.100000381469727
2,417250,4081750,ASH1,2007,11,12.600000381469727
2,417250,4081750,ASH1,2007,12,9.899999618530273
2,417250,4081750,ASH1,2008,01,10.800000190734863
2,417250,4081750,ASH1,2008,02,9.899999618530273
2,417250,4081750,ASH1,2008,03,12.600000381469727
2,417250,4081750,ASH1,2008,04,13.899999618530273
2,417250,4081750,ASH1,2008,05,15.300000190734863
2,417250,4081750,ASH1,2008,06,22.5
2,417250,4081750,ASH1,2008,07,26.600000381469727
2,417250,4081750,ASH1,2008,08,27.100000381469727
2,417250,4081750,ASH1,2008,09,20.700000762939453
2,417250,4081750,ASH1,2008,10,15.199999809265137
2,417250,4081750,ASH1,2008,11,8.899999618530273
2,417250,4081750,ASH1,2008,12,7.599999904632568
2,417250,4081750,ASH1,2009,01,6.400000095367432
2,417250,4081750,ASH1,2009,02,8.300000190734863
2,417250,4081750,ASH1,2009,03,12.699999809265137
2,417250,4081750,ASH1,2009,04,12.699999809265137
2,417250,4081750,ASH1,2009,05,20.100000381469727
2,417250,4081750,ASH1,2009,06,26.399999618530273
2,417250,4081750,ASH1,2009,07,30
2,417250,4081750,ASH1,2009,08,27.600000381469727
2,417250,4081750,ASH1,2009,09,20.100000381469727
2,417250,4081750,ASH1,2009,10,20.200000762939453
2,417250,4081750,ASH1,2009,11,14.899999618530273
2,417250,4081750,ASH1,2009,12,10.600000381469727
2,417250,4081750,ASH1,2010,01,8.100000381469727
2,417250,4081750,ASH1,2010,02,8.600000381469727
2,417250,4081750,ASH1,2010,03,10.699999809265137
2,417250,4081750,ASH1,2010,04,14.699999809265137
2,417250,4081750,ASH1,2010,05,17.200000762939453
2,417250,4081750,ASH1,2010,06,22.299999237060547
2,417250,4081750,ASH1,2010,07,29.100000381469727
2,417250,4081750,ASH1,2010,08,27.799999237060547
2,417250,4081750,ASH1,2010,09,22.100000381469727
2,417250,4081750,ASH1,2010,10,16.600000381469727
2,417250,4081750,ASH1,2010,11,11.199999809265137
2,417250,4081750,ASH1,2010,12,9.899999618530273
2,417250,4081750,ASH1,2011,01,8.800000190734863
2,417250,4081750,ASH1,2011,02,9.800000190734863
2,417250,4081750,ASH1,2011,03,9.800000190734863
2,417250,4081750,ASH1,2011,04,15.600000381469727
2,417250,4081750,ASH1,2011,05,17.200000762939453
2,417250,4081750,ASH1,2011,06,22.899999618530273
2,417250,4081750,ASH1,2011,07,26.799999237060547
2,417250,4081750,ASH1,2011,08,27.799999237060547
2,417250,4081750,ASH1,2011,09,23.200000762939453
2,417250,4081750,ASH1,2011,10,17.899999618530273
2,417250,4081750,ASH1,2011,11,11.800000190734863
2,417250,4081750,ASH1,2011,12,11.100000381469727
2,417250,4081750,ASH1,2012,01,10.199999809265137
2,417250,4081750,ASH1,2012,02,7.099999904632568
2,417250,4081750,ASH1,2012,03,11.699999809265137
2,417250,4081750,ASH1,2012,04,11.5
2,417250,4081750,ASH1,2012,05,20.100000381469727
2,417250,4081750,ASH1,2012,06,26.5
2,417250,4081750,ASH1,2012,07,27.899999618530273
2,417250,4081750,ASH1,2012,08,29.899999618530273
2,417250,4081750,ASH1,2012,09,22.399999618530273
2,417250,4081750,ASH1,2012,10,16.799999237060547
2,417250,4081750,ASH1,2012,11,10.699999809265137
2,417250,4081750,ASH1,2012,12,11.199999809265137
2,417250,4081750,ASH1,2013,01,9.5
2,417250,4081750,ASH1,2013,02,7.900000095367432
2,417250,4081750,ASH1,2013,03,9.100000381469727
2,417250,4081750,ASH1,2013,04,13.699999809265137
2,417250,4081750,ASH1,2013,05,15.800000190734863
2,417250,4081750,ASH1,2013,06,21.799999237060547
2,417250,4081750,ASH1,2013,07,26.299999237060547
2,417250,4081750,ASH1,2013,08,26.899999618530273
2,417250,4081750,ASH1,2013,09,21.200000762939453
2,417250,4081750,ASH1,2013,10,19.799999237060547
2,417250,4081750,ASH1,2013,11,12.300000190734863
2,417250,4081750,ASH1,2013,12,9.899999618530273
2,417250,4081750,ASH1,2014,01,9.300000190734863
2,417250,4081750,ASH1,2014,02,8.399999618530273
2,417250,4081750,ASH1,2014,03,10.800000190734863
2,417250,4081750,ASH1,2014,04,16.100000381469727
2,417250,4081750,ASH1,2014,05,18.5
2,417250,4081750,ASH1,2014,06,21.899999618530273
2,417250,4081750,ASH1,2014,07,25.899999618530273
2,417250,4081750,ASH1,2014,08,27.200000762939453
2,417250,4081750,ASH1,2014,09,22.200000762939453
2,417250,4081750,ASH1,2014,10,19.700000762939453
2,417250,4081750,ASH1,2014,11,12.199999809265137
2,417250,4081750,ASH1,2014,12,9.899999618530273
2,417250,4081750,ASH1,2015,01,9.600000381469727
2,417250,4081750,ASH1,2015,02,6.5
2,417250,4081750,ASH1,2015,03,13
2,417250,4081750,ASH1,2015,04,14.800000190734863
2,417250,4081750,ASH1,2015,05,20.899999618530273
2,417250,4081750,ASH1,2015,06,22.5
2,417250,4081750,ASH1,2015,07,29.899999618530273
2,417250,4081750,ASH1,2015,08,26.600000381469727
2,417250,4081750,ASH1,2015,09,21.200000762939453
2,417250,4081750,ASH1,2015,10,17.100000381469727
2,417250,4081750,ASH1,2015,11,14.800000190734863
2,417250,4081750,ASH1,2015,12,13.800000190734863
2,417250,4081750,ASH1,2016,01,11.300000190734863
2,417250,4081750,ASH1,2016,02,9.300000190734863
2,417250,4081750,ASH1,2016,03,11
2,417250,4081750,ASH1,2016,04,13.5
2,417250,4081750,ASH1,2016,05,16.700000762939453
2,417250,4081750,ASH1,2016,06,24.200000762939453
2,417250,4081750,ASH1,2016,07,27.299999237060547
2,417250,4081750,ASH1,2016,08,26.299999237060547
2,417250,4081750,ASH1,2016,09,23.700000762939453
2,417250,4081750,ASH1,2016,10,19.200000762939453
2,417250,4081750,ASH1,2016,11,11.5
2,417250,4081750,ASH1,2016,12,10.199999809265137
2,417250,4081750,ASH1,2017,01,8.300000190734863
2,417250,4081750,ASH1,2017,02,9.899999618530273
2,417250,4081750,ASH1,2017,03,13
2,417250,4081750,ASH1,2017,04,16
2,417250,4081750,ASH1,2017,05,20
2,417250,4081750,ASH1,2017,06,25.899999618530273
2,417250,4081750,ASH1,2017,07,28.5
2,417250,4081750,ASH1,2017,08,27.299999237060547
2,417250,4081750,ASH1,2017,09,22.799999237060547
2,417250,4081750,ASH1,2017,10,20.100000381469727
2,417250,4081750,ASH1,2017,11,14.300000190734863
2,417250,4081750,ASH1,2017,12,9.800000190734863
2,417250,4081750,ASH1,2018,01,10
2,417250,4081750,ASH1,2018,02,8
2,417250,4081750,ASH1,2018,03,8.399999618530273
2,417250,4081750,ASH1,2018,04,13.100000381469727
2,417250,4081750,ASH1,2018,05,16.200000762939453
2,417250,4081750,ASH1,2018,06,22.399999618530273
2,417250,4081750,ASH1,2018,07,27.899999618530273
2,417250,4081750,ASH1,2018,08,27.5
2,417250,4081750,ASH1,2018,09,22.5
2,417250,4081750,ASH1,2018,10,16
2,417250,4081750,ASH1,2018,11,11.199999809265137
2,417250,4081750,ASH1,2018,12,14.699999809265137
2,417250,4081750,ASH1,2019,01,9.899999618530273
2,417250,4081750,ASH1,2019,02,11.800000190734863
2,417250,4081750,ASH1,2019,03,13.199999809265137
2,417250,4081750,ASH1,2019,04,12.5
2,417250,4081750,ASH1,2019,05,20
2,417250,4081750,ASH1,2019,06,23.799999237060547
2,417250,4081750,ASH1,2019,07,27.799999237060547
2,417250,4081750,ASH1,2019,08,28
2,417250,4081750,ASH1,2019,09,22.600000381469727
2,417250,4081750,ASH1,2019,10,19.100000381469727
2,417250,4081750,ASH1,2019,11,10.399999618530273
2,417250,4081750,ASH1,2019,12,12.199999809265137
2,417250,4081750,ASH1,2020,01,10.199999809265137
2,417250,4081750,ASH1,2020,02,14.800000190734863
2,417250,4081750,ASH1,2020,03,12.300000190734863
2,417250,4081750,ASH1,2020,04,12.5
2,417250,4081750,ASH1,2020,05,19.600000381469727
2,417250,4081750,ASH1,2020,06,23.799999237060547
2,417250,4081750,ASH1,2020,07,29.5
